%yyyy.yyyy ___up(m)
2018.5626 0.860753
2018.5654 0.846204
2018.5681 0.865645
2018.5708 0.865899
2018.5736 0.865573
2018.5763 0.870851
2018.5791 0.864013
2018.5818 0.873612
2018.5845 0.887277
2018.5873 0.859756
2018.5927 0.866123
2018.5955 0.866082
2018.5982 0.872095
2018.6010 0.868711
2018.6064 0.881742
2018.6092 0.879519
2018.6119 0.879914
2018.6146 0.871241
2018.6174 0.880050
2018.6201 0.878143
2018.6229 0.878178
2018.6256 0.880584
2018.6283 0.869680
2018.6311 0.885078
2018.6338 0.882915
2018.6366 0.879640
2018.6393 0.861851
2018.6420 0.873776
2018.6448 0.875477
2018.6475 0.884929
2018.6502 0.877939
2018.6530 0.870991
2018.6557 0.880267
2018.6585 0.889173
2018.6612 0.897369
2018.6639 0.888827
2018.6667 0.882728
2018.6694 0.887882
2018.6721 0.881245
2018.6749 0.891183
2018.6776 0.891862
2018.6804 0.889481
2018.6831 0.890204
2018.6858 0.892563
2018.6886 0.894586
2018.6913 0.896760
2018.6940 0.904639
2018.6968 0.897721
2018.6995 0.908380
2018.7023 0.900044
2018.7050 0.896779
2018.7077 0.900007
2018.7105 0.898955
2018.7132 0.899714
2018.7159 0.887998
2018.7187 0.888673
2018.7214 0.900109
2018.7242 0.900051
2018.7269 0.906554
2018.7296 0.906743
2018.7324 0.907040
2018.7351 0.909772
2018.7379 0.921150
2018.7406 0.913275
2018.7433 0.917429
2018.7461 0.910513
2018.7488 0.907745
2018.7515 0.904496
2018.7543 0.929312
2018.7570 0.929225
2018.7598 0.920129
2018.7625 0.910353
2018.7652 0.902148
2018.7680 0.902937
2018.7707 0.920671
2018.7734 0.926008
2018.7762 0.921740
2018.7789 0.910039
2018.7817 0.916521
2018.7844 0.916338
2018.7871 0.939473
2018.7899 0.923343
2018.7926 0.910119
2018.7953 0.909295
2018.7981 0.913673
2018.8008 0.914801
2018.8036 0.922033
2018.8063 0.920215
2018.8090 0.925518
2018.8118 0.920907
2018.8145 0.922824
2018.8172 0.922985
2018.8200 0.917675
2018.8227 0.907987
2018.8255 0.913370
2018.8282 0.921063
2018.8309 0.908087
2018.8337 0.925412
2018.8364 0.918638
2018.8392 0.917991
2018.8419 0.919941
2018.8446 0.918290
2018.8474 0.917848
2018.8501 0.914823
2018.8528 0.925698
2018.8556 0.930952
2018.8583 0.916747
2018.8611 0.923659
2018.8638 0.927276
2018.8665 0.923480
2018.8693 0.926623
2018.8720 0.931312
2018.8747 0.904692
2018.8775 0.920162
2018.8802 0.921665
2018.8830 0.919047
2018.8857 0.926180
2018.8884 0.906197
2018.8912 0.912389
2018.8939 0.914817
2018.9021 0.911176
2018.9049 0.913127
2018.9076 0.905780
2018.9103 0.916848
2018.9131 0.913222
2018.9158 0.914982
2018.9185 0.913192
2018.9213 0.913449
2018.9240 0.908049
2018.9268 0.914776
2018.9295 0.908147
2018.9322 0.903548
2018.9350 0.905590
2018.9377 0.912064
2018.9405 0.913520
2018.9432 0.906460
2018.9459 0.897875
2018.9487 0.901514
2018.9514 0.894699
2018.9541 0.903566
2018.9569 0.901537
2018.9596 0.908617
2018.9624 0.912502
2018.9651 0.898529
2018.9678 0.901284
2018.9706 0.895515
2018.9733 0.896632
2018.9760 0.896575
2018.9788 0.895701
2018.9815 0.904775
2018.9843 0.887434
2018.9870 0.901384
2018.9897 0.895629
2018.9925 0.892027
2018.9952 0.896956
2018.9979 0.893329
2019.0007 0.896105
2019.0034 0.898335
2019.0062 0.888960
2019.0089 0.885067
2019.0116 0.902404
2019.0144 0.884148
2019.0171 0.886645
2019.0198 0.892138
2019.0226 0.886806
2019.0253 0.890243
2019.0281 0.884005
2019.0308 0.888699
2019.0335 0.896968
2019.0363 0.889810
2019.0390 0.885344
2019.0418 0.888817
2019.0445 0.898159
2019.0472 0.890031
2019.0500 0.886888
2019.0527 0.898452
2019.0554 0.895504
2019.0582 0.892431
2019.0609 0.890233
2019.0637 0.885640
2019.0664 0.883061
2019.0691 0.888651
2019.0719 0.884049
2019.0746 0.889313
2019.0773 0.888910
2019.0801 0.880342
2019.0828 0.885319
2019.0856 0.878915
2019.0883 0.876403
2019.0910 0.882649
2019.0938 0.886644
2019.0965 0.889615
2019.0992 0.880278
2019.1020 0.884299
2019.1047 0.876288
2019.1075 0.875536
2019.1102 0.886334
2019.1129 0.878776
2019.1157 0.885455
2019.1184 0.875017
2019.1211 0.876376
2019.1239 0.881245
2019.1266 0.874191
2019.1294 0.877293
2019.1321 0.880084
2019.1348 0.885437
2019.1376 0.890556
2019.1403 0.876803
2019.1431 0.888080
2019.1458 0.875718
2019.1485 0.877940
2019.1513 0.878999
2019.1540 0.875549
2019.1567 0.872552
2019.1595 0.880505
2019.1622 0.877954
2019.1650 0.882473
2019.1677 0.871907
2019.1704 0.878453
2019.1732 0.881989
2019.1759 0.893015
2019.1786 0.876011
2019.1814 0.881975
2019.1841 0.871827
2019.1869 0.870472
2019.1896 0.874871
2019.1923 0.874478
2019.1951 0.894672
2019.1978 0.880114
2019.2005 0.875499
2019.2033 0.873589
2019.2060 0.877063
2019.2088 0.880312
2019.2115 0.888423
2019.2142 0.879343
2019.2170 0.878355
2019.2197 0.890143
2019.2225 0.883136
2019.2252 0.878604
2019.2279 0.874940
2019.2307 0.887825
2019.2334 0.873357
2019.2361 0.873166
2019.2389 0.862857
2019.2416 0.870558
2019.2444 0.881081
2019.2471 0.874097
2019.2498 0.863926
2019.2526 0.869018
2019.2553 0.877435
2019.2580 0.877387
2019.2608 0.870647
2019.2635 0.859828
2019.2663 0.864050
2019.2690 0.866974
2019.2717 0.879514
2019.2745 0.884483
2019.2772 0.873286
2019.2799 0.870732
2019.2827 0.864306
2019.2854 0.865403
2019.2882 0.870293
2019.2909 0.868773
2019.2936 0.865246
2019.2964 0.869881
2019.2991 0.866035
2019.3018 0.867371
2019.3046 0.878265
2019.3073 0.867263
2019.3128 0.865752
2019.3155 0.865473
2019.3183 0.856123
2019.3210 0.850882
2019.3238 0.872224
2019.3265 0.863620
2019.3292 0.864185
2019.3320 0.865015
2019.3347 0.857339
2019.3374 0.866598
2019.3402 0.857478
2019.3429 0.860823
2019.3457 0.864648
2019.3484 0.863667
2019.3511 0.867632
2019.3539 0.869294
2019.3566 0.859824
2019.3593 0.859600
2019.3621 0.858173
2019.3648 0.860994
2019.3676 0.862581
2019.3703 0.845953
2019.3730 0.856072
2019.3758 0.863244
2019.3785 0.851933
2019.3812 0.861072
2019.3840 0.853641
2019.3867 0.840665
2019.3895 0.850380
2019.3922 0.837901
2019.3949 0.849180
2019.3977 0.854805
2019.4004 0.852309
2019.4031 0.858879
2019.4059 0.860490
2019.4086 0.864697
